"word" "conc" "word_len" "freq"
"403" "MAIN" 324 4 13.5890251789589
"404" "MAJORITY" 338 8 12.4120618996243
"405" "MAKE" 299 4 13.3201300420661
"406" "MALICE" 248 6 8.04494704961772
"408" "MANY" 276 4 14.3783166799392
"409" "MARVEL" 293 6 10.6053714565385
"410" "MASTERY" 279 7 8.73472100394481
"411" "MATERNITY" 341 9 8.94897560784178
"412" "MEAN" 313 4 11.3504888850228
"413" "MEDIOCRITY" 217 10 7.05185562295589
"414" "MEET" 341 4 12.0319097164376
"415" "MELANCHOLY" 329 10 8.56883642456808
"418" "MERIT" 308 5 10.5266681734429
"419" "METHOD" 303 6 11.9825977893406
"420" "MIEN" 283 4 6.45676965557216
"421" "MIGHT" 271 5 12.1957293374716
"422" "MIMIC" 329 5 8.92385758009988
"423" "MIND" 333 4 11.5736253780699
"426" "MISCHIEF" 325 8 8.0507033814703
"428" "MISTER" 349 6 8.97233695775495
"429" "MISUSE" 318 6 8.57451825803551
"430" "MOMENT" 301 6 11.1810824967327
"431" "MONAD" 247 5 6.38687931936265
"432" "MONTH" 345 5 12.2628120827228
"435" "MOTIVE" 255 6 9.27921323626256
"436" "MOUSER" 347 6 5.92958914338989
"437" "MUST" 297 4 12.8015904590489
"438" "MYSTERY" 256 7 10.6823077148342
"439" "MYSTIC" 345 6 9.16753724965087
"440" "MYTH" 334 4 10.040332200264
"441" "NABOB" 225 5 5.47646355193151
"442" "NADIR" 279 5 7.87777633327726
"444" "NEED" 314 4 12.3264567399429
"446" "NEUTER" 336 6 8.11761074646623
"447" "NEUTRALITY" 267 10 9.2398020821258
"448" "NICETY" 242 6 4.06044301054642
"449" "NONE" 288 4 11.287328907495
"451" "OATH" 331 4 9.94625964438
"453" "OBLIVION" 242 8 8.09529377684465
"454" "OBSESSION" 243 9 8.96890555068972
"455" "OCCASION" 346 8 10.9531546650211
"456" "OMEN" 319 4 7.83201418050547
"457" "ONSLAUGHT" 346 9 8.10046489102936
"459" "OPPOSITION" 316 10 11.8852266803
"460" "OPTIMISM" 240 8 8.48879371689454
"461" "ORDER" 344 5 13.5623445594418
"462" "ORIGIN" 319 6 11.7718221859903
"463" "OTHER" 275 5 14.9125432664188
"464" "OUTCOME" 318 7 10.3363408239632
"465" "OUTSET" 305 6 8.86220033048729
"466" "OVERTONE" 300 8 6.62804137617953
"467" "OWNERSHIP" 336 9 11.3015375446669
"468" "PACIFISM" 279 8 7.43307534889858
"469" "PAEAN" 281 5 6.27852142416584
"470" "PANIC" 324 5 9.79166173735387
"471" "PARADISE" 326 8 10.1120858324083
"472" "PARADOX" 257 7 9.10397935598477
"473" "PARDON" 307 6 9.18891242456256
"474" "PARRY" 311 5 8.96098117384356
"475" "PART" 339 4 14.3609080287078
"477" "PAST" 293 4 12.4532529846726
"479" "PAUSE" 306 5 8.6301646700754
"480" "PEACE" 309 5 12.0807588245581
"481" "PEP" 314 3 8.34995727204032
"483" "PERDITION" 272 9 6.21060007702465
"484" "PERJURY" 323 7 7.95226330865705
"485" "PERRY" 350 5 10.7465837411072
"486" "PEWIT" 294 5 2.83321334405622
"487" "PHILOLOGY" 272 9 8.71078434046842
"488" "PHILOSOPHY" 257 10 11.6951970205141
"489" "PHRASE" 321 6 10.7348302318475
"490" "PIQUE" 329 5 6.52795791762255
"491" "PITY" 303 4 8.50431056558522
"492" "PLAICE" 314 6 5.81413053182507
"493" "PLEA" 308 4 9.38697914563464
"494" "PLEASURE" 302 8 10.1158127964145
"495" "POMMEL" 323 6 6.99301512293296
"496" "POVERTY" 343 7 11.4328210887286
"497" "PRECAUTION" 300 10 7.76131918094799
"498" "PREFERENCE" 219 10 10.0331552406582
"499" "PREJUDICE" 340 9 9.29201252062021
"500" "PRESENCE" 326 8 11.9266100339026
"501" "PRESTIGE" 248 8 9.63847979712322
"502" "PRETENCE" 227 8 6.81892406527552
"504" "PRIMARY" 326 7 12.6532585441205
"505" "PRINCIPLE" 245 9 10.9922683366243
"506" "PRIVATE" 350 7 12.8022076987945
"507" "PRODUCTION" 318 10 13.2222195720436
"508" "PRONOUN" 346 7 8.52753948347038
"509" "PROOF" 328 5 10.5743635614498
"510" "PROPORTION" 305 10 10.3021629962849
"511" "PROSPERITY" 301 10 9.78970276322951
"512" "PROTECTION" 308 10 11.976766393726
"513" "PROTEST" 339 7 11.0295690831938
"514" "PROTOCOL" 264 8 10.4947127433707
"515" "PROVENDER" 326 9 4.38202663467388
"516" "PROVINCIAL" 339 10 11.67551189219
"517" "PURL" 313 4 5.88610403145016
"519" "PUT" 287 3 12.6210193277776
"521" "QUANTITY" 340 8 10.0964605145052
"522" "QUEST" 316 5 10.3049781058889
"523" "QUICK" 343 5 10.6552101980003
"524" "QUIETUDE" 267 8 5.03043792139244
"525" "QUIRE" 233 5 6.70686233660275
"528" "RATING" 309 6 11.4491546490716
"529" "REACTION" 312 8 11.38954805997
"530" "REAL" 285 4 12.5541734362488
"531" "REALITY" 296 7 11.4769977240277
"533" "REASON" 332 6 11.7955824327055
"534" "REBEC" 229 5 4.74493212836325
"535" "REBUS" 299 5 7.04141166379481
"536" "RECALL" 319 6 9.92959379962061
"537" "RECIPROCAL" 308 10 8.73262709966039
"538" "RECREANT" 333 8 3.09104245335832
"539" "REDUCTION" 313 9 10.9410219916956
"540" "REFINEMENT" 272 10 8.4211227226655
"541" "REFLECTION" 339 10 9.93290071310448
"542" "REFRAIN" 325 7 8.94546295217767
"543" "REGRET" 260 6 9.20422169096801
"544" "RELAXATION" 285 10 8.78462153484075
"546" "REMITTANCE" 338 10 6.80903930604298
"547" "REMOVAL" 346 7 10.7744461344121
"548" "REPRISAL" 282 8 7.85438121065236
"549" "REPUTATION" 232 10 11.2397378386689
"550" "RESENTMENT" 252 10 8.82202732268558
"551" "RESOLUTION" 265 10 11.299001779765
"553" "RESULT" 318 6 12.9989520324891
"554" "RESUMPTION" 262 10 8.24354550792826
"555" "RETENTION" 280 9 9.26568046700935
"556" "REVENGE" 305 7 10.6463292501199
"558" "RIDICULE" 310 8 8.07433769408951
"559" "RIGIDITY" 335 8 7.95155933115525
"561" "ROLE" 335 4 13.3040047028934
"562" "ROMANCE" 313 7 10.6266060715921
"563" "ROTE" 295 4 7.67508185771633
"565" "RUMOUR" 311 6 8.09193345597989
"566" "RUSH" 350 4 10.6647372082979
"567" "SAFETY" 323 6 11.9220040366482
"568" "SAGACITY" 211 8 5.63121178182137
"569" "SALVATION" 269 9 9.75208309837689
"570" "SANCTITY" 293 8 7.6515955738576
"571" "SATIRE" 287 6 9.45673159001008
"572" "SAVANT" 293 6 7.02375895473844
"573" "SAVE" 314 4 11.5450925132643
"574" "SCHEME" 328 6 11.3855124596396
"576" "SECOND" 344 6 14.3091611313284
"578" "SELECTION" 328 9 11.5557263002929
"579" "SELL" 342 4 11.3605199281614
"580" "SENSATION" 265 9 9.38890487989243
"581" "SENSE" 316 5 11.7394074375498
"582" "SENTIMENT" 258 9 9.50613941252991
"583" "SEPARATION" 303 10 10.5980836828612
"584" "SEVERANCE" 311 9 7.68753876620163
